topic,run,model,keywords,label,normalized_label,error
11,37,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Hybrids,toyota prius hybrids,
11,38,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-in Hybrid,toyota prius plug-in hybrid,
11,39,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-In Hybrid,toyota prius plug-in hybrid,
11,40,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-In Hybrid,toyota prius plug-in hybrid,
11,41,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-in Hybrid,toyota prius plug-in hybrid,
11,42,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-In Hybrid,toyota prius plug-in hybrid,
11,43,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Hybrids,toyota prius hybrids,
11,44,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-in Hybrid,toyota prius plug-in hybrid,
11,45,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-in Hybrid,toyota prius plug-in hybrid,
11,46,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-In Hybrid,toyota prius plug-in hybrid,
11,47,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Plug-in Hybrid,toyota prius plug-in hybrid,
11,48,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Hybrid,toyota prius hybrid,
11,49,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Hybrids,toyota prius hybrids,
11,50,openai/gpt-5.5,"prius, prius prime, prime, hybrid, toyota, efficiency, plug, available, seats, combined",Toyota Prius Hybrid Efficiency,toyota prius hybrid efficiency,
12,1,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,2,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Performance Brand,infiniti hybrid performance brand,
12,3,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Technology,infiniti hybrid technology,
12,4,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,5,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicle Strategy,infiniti hybrid vehicle strategy,
12,6,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,7,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid,infiniti hybrid,
12,8,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicle Strategy,infiniti hybrid vehicle strategy,
12,9,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,10,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Models,infiniti hybrid models,
12,11,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,12,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Inf,inf,
12,13,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Performance Vehicles,infiniti hybrid performance vehicles,
12,14,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti,infiniti,
12,15,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicle Strategy,infiniti hybrid vehicle strategy,
12,16,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,17,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Brand Market,infiniti hybrid brand market,
12,18,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Brand Strategy,infiniti hybrid brand strategy,
12,19,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Technology,infiniti hybrid technology,
12,20,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Brand Strategy,infiniti hybrid brand strategy,
12,21,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Performance Vehicles,infiniti hybrid performance vehicles,
12,22,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,23,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti,infiniti,
12,24,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti,infiniti,
12,25,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,26,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid and Brand Expansion,infiniti hybrid and brand expansion,
12,27,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Performance Vehicles,infiniti hybrid performance vehicles,
12,28,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Brand Strategy,infiniti hybrid brand strategy,
12,29,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,30,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid,infiniti hybrid,
12,31,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Models,infiniti hybrid models,
12,32,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Market Strategy,infiniti hybrid market strategy,
12,33,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Market Strategy,infiniti hybrid market strategy,
12,34,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Inf,inf,
12,35,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,36,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Brand Market,infiniti hybrid brand market,
12,37,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,38,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,39,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Inf,inf,
12,40,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Brand Strategy,infiniti hybrid brand strategy,
12,41,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid,infiniti hybrid,
12,42,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Performance Vehicles,infiniti hybrid performance vehicles,
12,43,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Market Expansion,infiniti hybrid market expansion,
12,44,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Market Strategy,infiniti hybrid market strategy,
12,45,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,46,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Market Expansion,infiniti hybrid market expansion,
12,47,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,48,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Performance Vehicles,infiniti hybrid performance vehicles,
12,49,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Vehicles,infiniti hybrid vehicles,
12,50,openai/gpt-5.5,"infiniti, q50, infinity, brand, new, market, performance, future, johan, technology",Infiniti Hybrid Performance,infiniti hybrid performance,
13,1,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,2,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,3,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,4,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,5,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,6,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,7,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,8,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,9,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,10,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,11,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,12,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,13,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford,ford,
13,14,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,15,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,16,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,17,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,18,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,19,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,20,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,21,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,22,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,23,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,24,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,25,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,26,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,27,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,28,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,29,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,30,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,31,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,32,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,33,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,34,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E EV,ford mustang mach-e ev,
13,35,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
13,36,openai/gpt-5.5,"mustang, mach, mustang mach, ford, vehicle, drive, proportions, customers, electric, different",Ford Mustang Mach-E,ford mustang mach-e,
