title,document,topic
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"And that's why I'm here today to talk to you about. It's not just a total engine, but it's also more of an infra-power. I think it's 5 kilos, but it doesn't matter, but it doesn't work.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"Now, when you start to think about it, and I'm sure you've heard it before, I think it's the best thing to do. The next 100 years, CV word, null comma 26. And I think you might say, okay, it can't be wrong, sit back and have a look at CV word.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"On the other hand, it's the new, when the young people speak, at the end of CV word, null comma 26. And I think that's a moment. It's also a very high bracket, and there are four kinds of chic-a-comby.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"What do you think? I don't know. So if you come to the museum and say, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"And that's why I'm here today. The bank has a grand price of $136,000. So it's not just for the market.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"With all the extra steps, in total all of them, you can get up to $150,000. Normally, if you have to buy a house, if you buy a car, you can buy a few cars. The cost is $6,000.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"And when the other two configures start to increase by 50% and when the volume increases by 50% or so. And here you can see what the current price of the car is, and what's not to win, it doesn't matter, it doesn't matter at all. So the current price of the car is also the current price of the car.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"It's the same with the R1, which is a function of the regular car, and the R1 is the current price of the car. So, let's get to it. We'll see you in the next video.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"The cost of the updates, we have seen in the past, from configurator, and also the laser design, I think it's about 20-30,000 configurators.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"Laser design is very extreme, it's very high quality, it's quite interesting to me, I can't wait to see it, I can't wait to see it, I can't wait to see it, I can't wait to see it, I can't wait to see it, I can't wait to see it, I can't wait to see it, I can't wait to see it, I can't wait to see it, I can't wait to see it.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"On the other hand, you can configure the BMV from here on out. The has a six-speed car combination. Our car combination has a protonic blue with an accent of a frozen grey metallic.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"It has a 50-hour oil price. It doesn't have an oil price, it's generally $20. The amount of oil is only $400.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"This model costs 1,500 euro per car. The regulations are set up in the spring of 2020. You can use it with a winter rifle.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),You can use it with a winter rifle. You can use it with a 15-inch rifle. Then you can use it with a 20-inch rifle.,0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"Then you can use it with a 20-inch rifle. You can use it with a 20-inch rifle. These are the tanks for the storm, as I was saying.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"The stack was built with electricity. The ACU is in the middle of the road. It is not in the middle of the road, it is from a spare point of view.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),I was in the middle of the road in the middle of the road. It has a capacity of 5.2 kilowatts.,0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"I have the press metal and That means that you have to take advantage of the number of cases and the number of cases and the number of cases and the number of cases and the number of cases and the number of cases and the number of cases and the number of cases and the number of cases and the number of cases. Yeah, I hope that doesn't happen again.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"Good, I'm going to show you what I've got here. It's a Neffterbrück by Hubrid. It's 2.1 litre.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),It's one litre per kilowatt. That's all I have to say. I want to thank you very much for your time.,0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),I'm so happy to be able to speak with you. It's great to be able to speak with you. I can't wait to see you again.,0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"I hope to see you again soon. I hope to see you again soon. You can't really see it, so watch the video for a moment, because we're going to show you how to use the airfryer, which we're going to show you now.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"If you want to know more about the machine and how to use it, you can use the autotest, or you can use it with 12.6 liters, or you can use it with 6 liters. BMV, you can use it with 8 liters, of course. Yeah, Tobi and I, that heck is the chocolate, right?",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"From 8 liters. I have a friend who said, I find it super awesome. And of course you can see on the left you can see all the lights, but also the three of them in general also have LED, full LED lights.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),So you can see that the light is very light. Here you can see the bed and this e-drive. You can see it here.,0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"Ok, the hub is ready. The hub is set up and ready to go. It's a good idea to use it with a really thick blender.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"I don't know what else you can do with it, but I think the idea is to use the hub. I think it's fast growing and so on. Let's see what else we can do.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"So this is the end of the video. If you liked it, feel free to subscribe to the channel. Don't forget to like, share and subscribe to my channel.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),And I must say that we are going to get there with very little colleagues. We are going to do a test for you. And we are going to go to the park and have a tour of the park for the first time.,0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"So that's it for today and I hope you enjoyed it. And I think that it's the only way to get to the other side. That's a very difficult question, because yes, the tire swings are strong enough, but the tire is only 2 meters wide when I drive with my own speed.",0
BMW BMW i8 top speed run ¦ Car Driving Down The Road ¦ BMW i8 review top gear 2015 (720p 25fps H264 128kbit AAC),"When I drive with my own speed, the tire is only 2 meters wide when I drive with my own speed. So, the tire is about 50 centimeters wide when I drive with my own speed. And when I was on the road, I would have to go to the normal place.",0
